old_url,ignoreDCLG page title,title,summary,body,price,order_url,publication_date,ignoretype from DCLG,publication_type,ignoreAlso detailed guidance?,ISBN,policy_1,policy_2,policy_3,policy_4,attachment_1_URL,attachment_1_title,attachment_2_URL,attachment_2_title,attachment_3_URL,attachment_3_title,attachment_4_URL,attachment_4_title,attachment_5_URL,attachment_5_title,attachment_6_URL,attachment_6_title,attachment_7_URL,attachment_7_title,attachment_8_URL,attachment_8_title,attachment_9_URL,attachment_9_title,attachment_10_URL,attachment_10_title,attachment_11_URL,attachment_11_title,attachment_12_URL,attachment_12_title,attachment_13_URL,attachment_13_title,attachment_14_URL,attachment_14_title,attachment_15_URL,attachment_15_title,attachment_16_URL,attachment_16_title,attachment_17_URL,attachment_17_title,attachment_18_URL,attachment_18_title,attachment_19_URL,attachment_19_title,attachment_20_URL,attachment_20_title,attachment_21_URL,attachment_21_title,attachment_22_URL,attachment_22_title,attachment_23_URL,attachment_23_title,attachment_24_URL,attachment_24_title,attachment_25_URL,attachment_25_title,attachment_26_URL,attachment_26_title,attachment_27_URL,attachment_27_title,attachment_28_URL,attachment_28_title,attachment_29_URL,attachment_29_title,attachment_30_URL,attachment_30_title,attachment_31_URL,attachment_31_title,attachment_32_URL,attachment_32_title,attachment_33_URL,attachment_33_title,attachment_34_URL,attachment_34_title,attachment_35_URL,attachment_35_title,attachment_36_URL,attachment_36_title
http://www.communities.gov.uk/publications/housing/sitemanagementguide,Gypsy and Traveller Site Management Good Practice Guide,Gypsy and traveller site management,,"This document provides good practice guidance on all facets of managing gypsy and traveller sites. It is intended to help new and existing managers maintain well-run and sustainable sites which provide a safe environment for residents and their families.

It will help to clarify the respective roles and responsibilities of management and residents alike, deals with permanent and transit site accommodation and offers advice on everyday issues.

It will also help to ensure sites work well and fulfil their part in promoting good relations with the wider community in the area.",Free,,2009-07-16,Good practice and guidance,guidance,,9781409816768,making-the-planning-system-work-more-efficiently-and-effectively,,,,http://www.communities.gov.uk/documents/housing/pdf/1284475,Gypsy and Traveller Site Management Good Practice Guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/hhsrsoperatingguidance,HHSRS Operating Guidance  - Housing Act 2004: Guidance about inspections and assessment of hazards given under Section 9,Inspections and assessment of hazards: Housing Health and Safety Rating System operating guidance,,"The Housing Health and Safety Rating System (HHSRS) is a risk based evaluation tool to help local authorities identify and protect against potential risks and hazards to health and safety from any deficiencies identified in dwellings. It was introduced under the Housing Act 2004 and came into effect on 6 April 2006. It applies to residential properties in England.

The HHSRS assesses 29 categories of housing hazard, each hazard has a weighting which will help determine whether the property is rated as having Category 1 (serious) or Category 2 (other).",Free,,2006-02-27,Good practice and guidance,guidance,,139781851128464,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/142631.pdf,HHSRS Operating Guidance - Housing Act 2004: Guidance about inspections and assessment of hazards given under Section 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/coldhomesprivatesector,HHSRS: Cold homes in the private rented sector  the role of local authorities,Cold homes in the private rented sector: the role of local authorities,,"The Department for Communities and Local Government wrote to chief executives of local authorities highlighting the need for councils to act strategically by using powers to tackle cold homes in the private rented sector. It refers to:

* the government announcement on increased funding for national energy efficiency schemes to help households to reduce their fuel bills
* the need for councils to use their enforcement powers for the hazard, ""excess cold"" under Part 1 of the Housing Act 2004(HHSRS)
* funding streams available to assist councils through the Regional Housing Pot",Free,,2008-11-17,Circular and official letters,circulars-letters-and-bulletins,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/1149883.pdf,HHSRS: Cold homes in the private rented sector - the role of Local Authorities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnesscode,Homelessness Code of Guidance for Local Authorities: July 2006,Homelessness code of guidance for councils: July 2006,,"The code provides statutory guidance on local authority housing and social services statutory functions in respect of people who are homeless or at risk of homelessness. The code is issued by the Secretaries of State under section 182 of the Housing Act 1996, and local authorities must have regard to the Code, by law.

This is a priced publication available from Communities and Local Government Publications, Cambertown House, Goldthorpe Industrial Estate, Rotherham S63 9BL. Tel: 0300 123 1124, fax: 0300 123 1125, email: product@communities.gsi.gov.uk. Please quote the ISBN when ordering. Alternatively, payment can be made by credit or debit card by calling customer services on 0300 123 1124, open Monday to Friday 08 - 18. Delivery will be 5-7 days from receipt of payment.",Â£18 (free to download),,2006-07-24,Good practice and guidance,guidance,,9781851128600,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/152056.pdf,Homelessness Code of Guidance for Local Authorities (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/intentionalhomelessnessguide,Homelessness Code of Guidance for Local Authorities: Supplementary Guidance on Intentional Homelessness,Intentional homelessness: guidance for councils,,"In response to the current economic climate, and the robust framework of financial support the Government has put in place to help homeowners in financial difficulty, this note provides guidance on how local housing authorities should exercise their homelessness functions, and apply the various statutory criteria, when considering whether applicants who are homeless having lost  their home because of difficulties in meeting mortgage commitments are intentionally or unintentionally homeless.",Free,,2009-08-05,Good practice and guidance,guidance,,9781409817499,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/1304826,Homelessness Code of Guidance for Local Authorities: Supplementary Guidance on Intentional Homelessness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnesscommencement,"Homelessness Legislation: Commencement of Section 314 of, and Schedule 15 to, the Housing and Regeneration Act 2008",Housing and Regeneration Act 2008: commencement of Section 314 and Schedule 15,,"This letter informs local housing authorities in England that the government intends to commence section 314 of, and Schedule 15 to, the Housing and Regeneration Act 2008 on 2 March 2009. This will remedy the incompatibility with the European Convention on Human Rights of section 185(4) of the Housing Act 1996, (a provision of the homelessness legislation).",Free,,2009-03-05,Circular and official letters,circulars-letters-and-bulletins,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/1155611.pdf,"Homelessness Legislation: Commencement of Section 314 of, and Schedule 15 to, the Housing and Regeneration Act 2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnessprevention,Homelessness Prevention: A Guide to Good Practice,Homelessness prevention: guide to good practice,,"A good practice guide to inform delivery of homelessness prevention services. This guide is based on an Communities and Local Government commissioned evaluation of homelessness prevention initiatives across ten local authorities and two prisons. The guide provides a number of good practice examples.

This is a priced publication available from Communities and Local Government Publications, Cambertown House, Goldthorpe Industrial Estate, Rotherham S63 9BL. Tel: 0300 123 1124, fax: 0300 123 1125, email: product@communities.gsi.gov.uk. Please quote the ISBN when ordering. Alternatively, payment can be made by credit or debit card by calling customer services on 0300 123 1124, open Monday to Friday 08 - 18. Delivery will be 5-7 days from receipt of payment.",Â£16 (free to download),,2006-06-12,Good practice and guidance,guidance,,9781851128570,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/150973.pdf,Homelessness Prevention: A Guide to Good Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnessinformationsheetdent,Homelessness and Health Information Sheet: Dental Services (HIS number 3),Homelessness and health information sheet: dental services,,Homeless people can face major barriers in accessing dental services - while their life circumstances can often mean they are among those most in need of treatment. This information sheet provides information on how local authorities and health services can work together to provide accessible and appropriate dental services for homeless people.,Free,,2006-01-18,Reports and summaries,guidance,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/137860.pdf,Homelessness and Health Information Sheet: Number 3 - Dental Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnessinformation,Homelessness and Health Information Sheet: Health Visiting services (HIS number 2),Homelessness and health information sheet: health visiting services,,"Homeless people can face great inequalities in accessing health services, yet their health can often suffer from being homeless or living in poor quality temporary accommodation. This information sheet gives information on health visiting services and provides examples of good practice.",Free,,2006-01-18,Reports and summaries,guidance,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/137863.pdf,Homelessness and Health Information Sheet: Number 2 - Health Visiting Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnessinformationsheethosp,Homelessness and Health Information Sheet: Hospital Discharge (HIS number 4),Homelessness and health information sheet: hospital discharge,,"Homeless people may often leave health problems untreated until they reach crisis point and then need to rely on treatment at Accident and Emergency (A&E) or will present at other primary health services with multiple and entrenched problems. This combines to make health problems more expensive to treat, hospital and A&E waiting lists longer and can lead to people being less able to support themselves and their families in their accommodation.

This information sheet provides information on how local authorities and health services can work together to provide accessible and appropriate services for homeless people.",Free,,2006-01-18,Reports and summaries,guidance,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/137857.pdf,Homelessness and Health Information Sheet: Number 4 - Hospital Discharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/homelessnesshealth,Homelessness and Health Information Sheet: Personal Medical Services (HIS number 1),Homelessness and health information sheet: personal medical services,,"Homeless people can face great inequalities in accessing health services, yet their health can often suffer from being homeless or living in poor quality temporary accommodation.

This information sheet looks at Personal Medical Services schemes (PMS), which offer opportunities to provide services to groups experiencing difficulty accessing General Medical Services. It presents a number of case studies of successful PMS projects around the country.",Free,,2002-11-28,Reports and summaries,guidance,,,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/137866.pdf,Homelessness and Health Information Sheet: Number 1 - Personal Medical Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
