Count,Name,Department,Classification,PB Reform,Multiple Bodies,Regulatory Function,Description / Terms of Reference,Notes,Address,Phone,email,Website,Chair,Chair's Remuneration (PA unless otherwise stated),Chief Executive / Secretary,Chief Executive / Secretart Remuneration,Public Meetings,Public Minutes,Register of Interests,Ombudsman,Last Annual Report,Last Review,Audit Arrangements,Government Funding,Total Gross Expenditure,Staff Employed (FTE),OCPA Regulated
1,Insolvency Rules Committee,Ministry of Justice,Advisory NDPB,Retain,0,No,The Insolvency Rules Committee is appointed under section 413 of the Insolvency Act 1986 so that the Lord Chancellor may consult it before making any rules under section 411 (company insolvency rules) or section 412 (individual insolvency rules) of the Act.  The Committee consists of members of the legal and accountancy professionals.  ,"Established 1976 and re-constituted 1986.  The Chair and members are unremunerated, although they can claim expenses.  The Insolvency Service provides the Secretariat.","4 Abbey Orchard Street, London, SW1P 2HT",020 7637 6509,Policy.Unit@insolvency.gsi.gov.uk ,www.insolvency.gov.uk,His Honour Mr Justice Richards,£0,Maureen Charles,Civil Servant,No,No,No,No,-,1997,-,-,-,0,Yes
1,Judicial Appointments Commission,Ministry of Justice,Executive NDPB,Retain,0,No,"The Judicial Appointments Commission is an independent commission that selects candidates for judicial office in courts and tribunals in England and Wales, and for some tribunals whose jurisdiction extends to Scotland or Northern Ireland.",Established 2006.,"Steel House, 1st Floor, 11 Tothill Street, London, SW1H 9LH",020 3334 0123,jaas@jac.gsi.gov.uk,http://jac.judiciary.gov.uk/,Christopher Stephens,"£50,000-£60,000",Nigel Reeder,Civil Servant,No,Yes,Yes,Judicial Appointments and Conduct Ombudsman,2011-12,2006/07,NAO,"£5,170,000","£6,874,000",73,Yes
1,Law Commission of England and Wales,Ministry of Justice,Advisory NDPB,Retain,0,No,"The Law Commission is a statutory independent body. It was created to keep the law under review and, where necessary, to recommend reform of the law to Government. The Law Commission’s aims are to ensure that the law is as fair, modern, simple and as cost-effective as possible. It reviews areas of the law that have become unduly complicated, outdated or unfair. It conducts research and consultation in order to: (1) make systematic recommendations for consideration by Parliament, (2) codify the law, (3) eliminate anomalies, (4) repeal obsolete and unnecessary enactments and (5) reduce the number of separate statutes. The functions of the Law Commission are set out in two Acts: Law Commissions Act 1965 and Law Commission Act 2009.",The Hon Mr Justice Lloyd Jones succeeded the Rt Hon. Lord Justice Munby as Chair on 1 August 2012.  The Law Commission is due to be reviewed in 2012/13.,"Steel House, 11 Tothill Street, London, SW1H 9LJ",0203 334 0251,enquiries@lawcommission.gsi.gov.uk,http://lawcommission.justice.gov.uk/,The Hon. Mr Justice Lloyd Jones,£0,Elaine Lorimer,Civil Servant,No,Yes,Yes,PHSO,2011-12,Triennial Review due 2012/13.,-,"£3,165,058",-,60,Yes
1,Legal Services Board,Ministry of Justice,Executive NDPB,Retain,0,Yes,"The Legal Services Board (LSB) oversees the regulation of legal services in England and Wales. It does this through its oversight of ten bodies, the approved regulators, who themselves regulate directly the circa 120,000 lawyers practising throughout the jurisdiction. The LSB does not regulate any legal service provider directly. Working with the approved regulators, the LSB is responsible for ensuring the highest standards of competence, conduct and service in the legal profession both for the benefit of individual consumers and the public generally. The LSB is also responsible for appointing the Office for Legal Complaints, to administer an ombudsman scheme to deal with consumers’ complaints about legal services.",Established 2009.,"Victoria House, Southampton Row, London, WC1V 4AD",020 7271 0050,contactus@legalservicesboard.org.uk,www.legalservicesboard.org.uk,David Edmonds,"£63,000",Chris Kenny,"£196,000",No,Yes,Yes,No,2011-12,Triennial Review 2011/12.,NAO,Funded by a levy on the legal profession,"£4,578,000",31,Yes
1,Legal Services Commission,Ministry of Justice,Executive NDPB,No longer an NDPB,0,No,"The Commission works in partnership with solicitors and not-for-profit organisations to provide information, advice and legal representations to people in need. It also makes sure that people get the information, advice and legal help they need to address their legal problems.","The Commission replaced the Legal Aid Board in April 2000.  Matthew Coats became Chief Executive on 27 February 2012, succeeding Owen Mapley who is seconded from HMCTS and was Acting LSC Chief Executive from 21 November 2011. Financial information includes the Legal Aid Fund at c£2 billion which was not included in Public Bodies 2009. The LSC is due to become an executive agency, known as the Legal Aid Agency, on 1 April 2013.","102 Petty France, London, SW1H 9AJ",0300 200 2020,-,www.legalservices.gov.uk,Sir Bill Callaghan,"£54,000",Matthew Coats,Civil Servant,No,Yes,Yes,PHSO,2011-12,2010,NAO,"£2,238,208,000","£2,400,930,000","1147 (permanent), 207 (Fixed Term contractors with service of 6 months or more)",Yes
1,Parole Board of England and Wales,Ministry of Justice,Executive NDPB,Retain and substantially reform,0,No,The Parole Board is an independent body that works with its criminal justice partners to protect the public by risk assessing prisoners to decide whether they can be safely released into the community.,"Established 1967.  Claire Bassett succeeded Linda Lennon as Chief Executive on 11 April 2012. The Hon Mr Justice Butterfield was Acting Chair following the departure of Sir David Latham on 30 April 2012. The Rt Hon Sir David Calvert-Smith took up post as Chair on 1st October 2012. Sir David's remuneration was in the range £75,000-£80,000. Mr Justice Butterfield serves as a full-time judge and receives no additional remuneration from the board.","Grenadier House, 99-105 Horseferry Road, London, SW1P 2DX",0300 047 4600,-,www.justice.gov.uk/about/parole-board,The Rt Hon Sir David Calvert-Smith (from 1st October 2012),"£40,800",Claire Bassett,"£90,520",No,Yes,Yes,PHSO,2011-12,2008,NAO,"£10,342,000","£13,719,000",90,Yes
1,Prison Services Pay Review Body,Ministry of Justice,Advisory NDPB,Retain,0,No,"To provide independent advice on the remuneration of governing governors and operational managers, prison officers and support grades in the England and Wales Prison Service.   The Review Body also provides independent advice on the remuneration of prison governors, prison officers and support grades in the Northern Ireland Prison Service.","Established 2001. The Secretariat for the PSPRB, as with all pay review bodies, is provided by the independent Office of Manpower Economics. ","6th Floor, Victoria House, Southampton Row, London, WC1B 4AD",020 7271 0466,dawn.camus@bis.gsi.gov.uk,www.ome.uk.com/Prison_Service_Pay_Review_Body.aspx,Dr Peter Knight CBE,"£10,150",Dawn Camus,Civil Servant,No,No,Yes,-,2012,-,-,-,-,-,Yes
35,Probation Trusts (x 35),Ministry of Justice,Executive NDPB,Retain,35,No,"Probation Trusts supervise offenders charged with and convicted of crimes.  The aim is to help offenders lead responsible and law abiding lives through providing advice to courts, assessment of offenders and judgement of how to reduce the risk they pose. Probation Trusts seek to influence positive changes in offenders’ behaviour, deliver the sentences of courts and work with other agencies to protect the public.","Majority established April 2010. Humberside, Leicestershire and Rutland, Merseyside and West Mercia established April 2008. Greater Manchester and Lancashire established April 2009",Various,Various,Various,www.justice.gov.uk/about/probation/probation-trusts,Multiple,"Various: £15,400-£27,500",Multiple,"Various; range £56,192-£124,731",Yes,Yes,Yes,PHSO,2011-12,Triennial Review 2011/12.,Audit Commission,"£821,717,000","821,364,701",17937,Yes
1,Sentencing Council for England and Wales,Ministry of Justice,Advisory NDPB,Retain,0,No,"The Sentencing Council for England and Wales promotes greater consistency in sentencing, whilst maintaining the independence of the judiciary. The Council produces guidelines on sentencing for the judiciary and aims to increase public understanding of sentencing.","In 2010, the Sentencing Council replaced the Sentencing Guidelines Council (2004) and the Sentencing Advisory Panel (2004). The Lord Chief Justice is the president of the Sentencing Council. In his role he provides oversight to the Council and appoints judicial members. ","3rd Floor, Steel House, 11 Tothill Street, London, SW1H 9LJ",020 3334 0634,info@sentencingcouncil.gsi.gov.uk,http://sentencingcouncil.judiciary.gov.uk/index.htm,Lord Justice Leveson,£0,Michelle Crotty - Head of the Office of the Sentencing Council,Civil Servant,No,Yes,Yes,PHSO,2011-12,2010,-,"£1,466,000",-,15,Yes
1,Tribunal Procedure Committee,Ministry of Justice,Advisory NDPB,Retain,0,No,"The Tribunal Procedure Committee was created by paragraph 22 of the Tribunals, Courts and Enforcement Act 2007 to make rules governing the practice and procedure in the First–tier Tribunal and Upper Tribunal.",Established 2008.,"Area 4.37, 4th Floor, 102 Petty France, London, SW1H 9AJ",0203 334 4066,tpcsecretariat@justice.gsi.gov.uk ,www.justice.gov.uk/about/moj/advisory-groups/tribunal-procedure-committee.htm,Mr Justice Paul Walker (succeeded by Mr. Justice Brian Langstaff from 4 April 2012),£0,Civil Servant Secretariat,Civil Servant,No,No,Yes,-,2011-12,-,-,-,-,-,Yes
1,Victims' Advisory Panel,Ministry of Justice,Advisory NDPB,Under consideration,0,No,"To advise the Home Secretary, Lord Chancellor and the Attorney General (or their representatives) and through them, other Cabinet Ministers, of the views of victims and witnesses of crime.",Established 2003.  The Panel currently has no staff as it consisted of a panel of volunteers and not MoJ employees. That panel reached the end of its tenure in 2009 and a new panel has not been recruited.,"4th Floor, 102 Petty France, London, SW1H 9AJ",0203 334 5639,-,-,-,-,-,-,-,-,-,PHSO,-,2010,-,-,-,-,Yes
1,Youth Justice Board for England and Wales,Ministry of Justice,Executive NDPB,Retain,0,No,"The YJB oversees the youth justice system in England and Wales, working to prevent offending and reoffending by children and young people under the age of 18 and ensuring that custody for them is safe, secure, and addresses the causes of their offending behaviour.",Established 1998 under the Crime and Disorder Act 1998.,"102 Petty France, London, SW1H 9AJ",0203 372 8000,enquiries@yjb.gov.uk,www.justice.gov.uk/about/yjb,Frances Done,"£86,000",John Drew,"£145,000-£150,000",Yes,Yes,Yes,PHSO,2011-12,2010,NAO,"£399,600,000","£394,999,000",207,Yes
1,Boundary Commission for Northern Ireland,Northern Ireland Office,Advisory NDPB,-,0,No,"The Commission's role is to keep under continuous review the number, names and boundaries of the parliamentary constituencies into which Northern Ireland is divided and to make recommendations about these to the Secretary of State for Northern Ireland.",Established 1986.  The Chairman of the Commission is the Speaker of the House of Commons; however in practice Commission meetings are chaired by the Deputy Chairman.  The current Deputy Chairman was appointed in September 2012.     ,"Purdy's Lane, Belfast, BT8 7AR",028 9069 4800,bcni@belfast.org.uk,www.boundarycommission.org.uk,The Hon Mr Justice McCloskey,£0,Mrs Elizabeth Benson,Civil Servant,No,No,Yes,PHSO,2011-12,-,Part of NIO accounts,£0,"£350,000",4,Yes
1,Northern Ireland Human Rights Commission,Northern Ireland Office,Executive NDPB,-,0,Yes,To promote and protect the human rights of everyone in Northern Ireland,Established 1999.  Expenditure information is 2011.,"Temple Court, 39 North Street, Belfast, BT1 1NA",028 9024 3987,information@nihrc.org,www.nihrc.org,Mr Michael O'Flaherty,"£77,000",Virginia McVea,"£58,200",No,Yes,Yes,PHSO,2010-11,2007-8,NAO,"£1,691,870","£1,691,870",15,Yes
1,Parades Commission for Northern Ireland,Northern Ireland Office,Executive NDPB,-,0,Yes,"Under the Public Processions (NI) Act the duties and functions of the Commission are: to promote greater understanding by the general public of issues concerning public processions; to promote and facilitate mediation as a means of resolving disputes concerning public processions; to keep itself informed as to the conduct of public processions and protest meetings; and to keep under review, and make such recommendations as it thinks fit to the Secretary of State concerning the operation of the Act.",Established 1998.  Expenditure information is 2011.,"The Parades Commission, Windsor House, 9-15 Bedford Street, Belfast, BT2 7EL
",028 9089 5900,Info@paradescommission.org,www.paradescommission.org,Mr Peter Osborne,£500 per day,Mr Anthony Carleton,Civil Servant,No,No,Yes,PHSO,2010-11,2003,NAO,"£1,022,536","1,022,536",10,Yes
1,Boundary Commission for Scotland,Scotland Office,Advisory NDPB,-,0,No,To keep under review the boundaries of Parliamentary Constituencies in Scotland and the boundaries of the constituencies of the Scottish Parliament.,"Established 1944. The Chair is the Speaker of the House of Commons, but by convention he or she does not participate in the Commission’s work. The Deputy Chair leads the Commission's work.","Thistle House, 91 Haymarket Terrace, Edinburgh, EH12 5HD",0131 538 7510,bcs@scottishboundaries.gov.uk,www.bcomm-scotland.independent.gov.uk,Lord Woolman (Deputy),-,Hugh Buchanan,Civil Servant,No,Yes,Yes,PHSO,2011-12,1996,-,"328,373",-,5,Yes
